"t","x","y","z"
5.147846150E-1,-9.813833237E0,-3.423708379E-1,-1.843535304E-1
5.172833070E-1,-9.804255486E0,-3.375824392E-1,-2.035071403E-1
5.187812300E-1,-9.832986832E0,-3.615244627E-1,-2.154781520E-1
5.215005570E-1,-9.837775230E0,-3.663128614E-1,-2.226607651E-1
5.230516920E-1,-9.835380554E0,-3.639186621E-1,-2.418143749E-1
5.255390380E-1,-9.856928825E0,-3.639186621E-1,-2.513911724E-1
5.270781530E-1,-9.866505623E0,-3.687070608E-1,-2.753331959E-1
5.295823070E-1,-9.876082420E0,-3.998316824E-1,-2.896983922E-1
5.310969610E-1,-9.900024414E0,-4.022258818E-1,-3.136404157E-1
5.338082100E-1,-9.909601212E0,-4.022258818E-1,-3.160346150E-1
5.355210760E-1,-9.916783333E0,-4.022258818E-1,-3.184288144E-1
5.379227490E-1,-9.945513725E0,-3.998316824E-1,-3.303998411E-1
5.393294230E-1,-9.964667320E0,-3.998316824E-1,-3.280056417E-1
5.420245570E-1,-9.955090523E0,-3.998316824E-1,-3.327940404E-1
5.434806530E-1,-9.969455719E0,-4.118026793E-1,-3.519476354E-1
5.461263640E-1,-9.983820915E0,-4.237737060E-1,-3.758896589E-1
5.475253840E-1,-1.000536919E1,-4.333505034E-1,-3.782838583E-1
5.502281720E-1,-1.000058079E1,-4.381389022E-1,-3.902548850E-1
5.516286530E-1,-1.000536919E1,-4.525041282E-1,-3.878606856E-1
5.543302870E-1,-1.001973438E1,-4.525041282E-1,-4.022258818E-1
5.558156530E-1,-1.003409958E1,-4.788403511E-1,-4.165911078E-1
5.584583640E-1,-1.006282997E1,-5.075707436E-1,-4.285621047E-1
5.599382690E-1,-1.007719517E1,-5.315127969E-1,-4.453215301E-1
5.625615180E-1,-1.008437729E1,-5.434837937E-1,-4.525041282E-1
5.643304990E-1,-1.009634876E1,-5.315127969E-1,-4.692635238E-1
5.666644410E-1,-1.009395409E1,-5.698199868E-1,-4.860229492E-1
5.682173460E-1,-1.010831928E1,-5.889736414E-1,-5.003881454E-1
5.707674800E-1,-1.012507915E1,-6.153098345E-1,-5.195417404E-1
5.722818460E-1,-1.013226128E1,-6.440402865E-1,-5.650315881E-1
5.748703260E-1,-1.012747288E1,-6.560112834E-1,-5.841852427E-1
5.763519230E-1,-1.013944435E1,-6.703764796E-1,-6.153098345E-1
5.789860560E-1,-1.015620327E1,-6.871358752E-1,-6.488286853E-1
5.803888070E-1,-1.018493366E1,-6.967126727E-1,-7.015010715E-1
5.828768070E-1,-1.018972206E1,-7.062895298E-1,-7.206547260E-1
5.846079230E-1,-1.019451046E1,-7.158663273E-1,-7.637503147E-1
5.870479610E-1,-1.019451046E1,-7.374141216E-1,-8.140285611E-1
5.885807690E-1,-1.018732834E1,-7.302315235E-1,-8.379706144E-1
5.910623840E-1,-1.019451046E1,-7.326257229E-1,-8.714894056E-1
5.926744230E-1,-1.020648193E1,-7.469909191E-1,-9.074024558E-1
5.953987870E-1,-1.020408726E1,-7.422025204E-1,-9.193734527E-1
5.968806530E-1,-1.019211674E1,-7.158663273E-1,-9.409212470E-1
5.994065760E-1,-1.020408726E1,-7.015010715E-1,-9.744400978E-1
6.009269990E-1,-1.020408726E1,-6.919242740E-1,-9.864110947E-1
6.034945760E-1,-1.019451046E1,-6.799532771E-1,-1.000776291E0
6.051734610E-1,-1.016578007E1,-6.512228847E-1,-1.017535686E0
6.077171330E-1,-1.015141487E1,-6.464344859E-1,-1.010353088E0
6.093011530E-1,-1.014183807E1,-6.224924326E-1,-1.003170490E0
6.116190760E-1,-1.014183807E1,-5.841852427E-1,-9.911994934E-1
6.132089610E-1,-1.011071396E1,-5.506663918E-1,-9.744400978E-1
6.159226720E-1,-1.010353088E1,-5.315127969E-1,-9.720458984E-1
6.173803070E-1,-1.007719517E1,-5.123591423E-1,-9.600749016E-1
6.200383260E-1,-1.007480049E1,-4.932055473E-1,-9.265560508E-1
6.214278840E-1,-1.007001209E1,-4.812345505E-1,-9.097966552E-1
6.241410950E-1,-1.004128170E1,-4.453215301E-1,-8.786720037E-1
6.256305380E-1,-1.001494598E1,-4.357447028E-1,-8.523358107E-1
6.282439020E-1,-1.001494598E1,-4.453215301E-1,-8.355764151E-1
6.297095760E-1,-1.001015759E1,-4.333505034E-1,-7.876923680E-1
6.323469410E-1,-9.976638794E0,-4.118026793E-1,-7.493851185E-1
6.337516530E-1,-9.969455719E0,-4.046200812E-1,-7.206547260E-1
6.364506720E-1,-9.955090523E0,-4.022258818E-1,-6.847416759E-1
6.379549230E-1,-9.952696800E0,-4.189853072E-1,-6.392518282E-1
6.405777870E-1,-9.928754807E0,-4.501099288E-1,-5.985504389E-1
6.419672300E-1,-9.923966408E0,-4.572925270E-1,-5.937620401E-1
6.446803640E-1,-9.909601212E0,-4.836287498E-1,-5.698199868E-1
6.462511150E-1,-9.892841339E0,-5.099649429E-1,-5.410895944E-1
6.487838250E-1,-9.895236015E0,-5.243301988E-1,-5.386953950E-1
6.502346150E-1,-9.873687744E0,-5.578489900E-1,-5.099649429E-1
6.528877100E-1,-9.837775230E0,-5.793967843E-1,-4.908113480E-1
6.544295380E-1,-9.830592155E0,-5.961562395E-1,-4.884171486E-1
6.569909790E-1,-9.837775230E0,-6.416460276E-1,-4.860229492E-1
6.585109610E-1,-9.813833237E0,-6.847416759E-1,-4.740519226E-1
6.611222870E-1,-9.821015358E0,-7.278373241E-1,-4.740519226E-1
6.627496920E-1,-9.813833237E0,-7.493851185E-1,-4.740519226E-1
6.650498070E-1,-9.789890289E0,-8.140285611E-1,-4.740519226E-1
6.669626150E-1,-9.773131371E0,-8.499416113E-1,-4.908113480E-1
6.692151150E-1,-9.765948296E0,-8.834604025E-1,-4.932055473E-1
6.710805760E-1,-9.734824181E0,-9.361328483E-1,-5.051765442E-1
6.732177690E-1,-9.718064308E0,-9.433154464E-1,-5.171475410E-1
6.748417300E-1,-9.696516991E0,-9.433154464E-1,-5.219359994E-1
6.775354790E-1,-9.643844604E0,-9.600749016E-1,-5.099649429E-1
6.794469610E-1,-9.631873131E0,-9.792284966E-1,-5.219359994E-1
6.815999220E-1,-9.639056206E0,-9.888052940E-1,-5.267243981E-1
