"t","x","y","z"
6.509188530E-1,-3.872885704E-1,1.508837193E-1,-2.748893499E-1
6.529873910E-1,-3.824016452E-1,1.484402567E-1,-2.779437006E-1
6.550221990E-1,-3.830125034E-1,1.496619880E-1,-2.779437006E-1
6.570912370E-1,-3.793473244E-1,1.527163088E-1,-2.785545588E-1
6.591731600E-1,-3.781255782E-1,1.563815027E-1,-2.834414840E-1
6.611943140E-1,-3.769038618E-1,1.606575549E-1,-2.828305960E-1
6.632292370E-1,-3.769038618E-1,1.710422635E-1,-2.864958048E-1
6.652303530E-1,-3.750712574E-1,1.802052408E-1,-2.932153046E-1
6.672295060E-1,-3.750712574E-1,1.838704348E-1,-2.981022298E-1
6.692995060E-1,-3.726277947E-1,1.979203373E-1,-3.023782969E-1
6.713339290E-1,-3.701843321E-1,2.119702399E-1,-3.127630055E-1
6.734033910E-1,-3.732386529E-1,2.199114859E-1,-3.133738637E-1
6.754376220E-1,-3.683517575E-1,2.376265824E-1,-3.225368559E-1
6.775069680E-1,-3.701843321E-1,2.516764700E-1,-3.310889602E-1
6.795894680E-1,-3.707951903E-1,2.590068579E-1,-3.341432810E-1
6.816107370E-1,-3.689626157E-1,2.730567753E-1,-3.433062732E-1
6.836915060E-1,-3.701843321E-1,2.852740586E-1,-3.518583775E-1
6.856486600E-1,-3.695734739E-1,2.913827300E-1,-3.506366611E-1
6.876482760E-1,-3.769038618E-1,2.981022298E-1,-3.543018401E-1
6.897173910E-1,-3.787364662E-1,3.023782969E-1,-3.634648323E-1
6.917517370E-1,-3.793473244E-1,3.036000133E-1,-3.622430861E-1
6.938219680E-1,-3.811798990E-1,3.054326177E-1,-3.646865487E-1
6.958561220E-1,-3.872885704E-1,3.054326177E-1,-3.640756905E-1
6.979251600E-1,-3.921754956E-1,3.036000133E-1,-3.604104817E-1
7.000071990E-1,-3.921754956E-1,3.023782969E-1,-3.628539443E-1
7.020281990E-1,-3.976732790E-1,2.999348342E-1,-3.622430861E-1
7.040625060E-1,-4.001167417E-1,2.968805134E-1,-3.604104817E-1
7.060642370E-1,-4.013384581E-1,2.944370508E-1,-3.610213697E-1
7.080786600E-1,-4.056145251E-1,2.901609838E-1,-3.597996235E-1
7.101323140E-1,-4.037819207E-1,2.840523422E-1,-3.616322279E-1
7.121679290E-1,-4.062253833E-1,2.816088796E-1,-3.622430861E-1
7.142376220E-1,-4.043927789E-1,2.816088796E-1,-3.579670191E-1
7.162726220E-1,-4.031710625E-1,2.840523422E-1,-3.579670191E-1
7.183427370E-1,-4.031710625E-1,2.846632004E-1,-3.549126983E-1
7.204251220E-1,-4.025602043E-1,2.895501256E-1,-3.549126983E-1
7.224479680E-1,-3.988949955E-1,2.956587672E-1,-3.506366611E-1
7.245295060E-1,-4.019493461E-1,2.987131178E-1,-3.524692357E-1
7.264869680E-1,-3.970624208E-1,3.017674387E-1,-3.494149148E-1
7.284873140E-1,-3.964515328E-1,3.060434759E-1,-3.481931984E-1
7.305571600E-1,-3.946189582E-1,3.090978265E-1,-3.536909819E-1
7.325925830E-1,-3.921754956E-1,3.103195429E-1,-3.518583775E-1
7.346616220E-1,-3.854559660E-1,3.115412891E-1,-3.518583775E-1
7.366964290E-1,-3.811798990E-1,3.152064681E-1,-3.524692357E-1
7.387661980E-1,-3.781255782E-1,3.121521473E-1,-3.506366611E-1
7.408486210E-1,-3.720169365E-1,3.139847219E-1,-3.506366611E-1
7.428706210E-1,-3.646865487E-1,3.139847219E-1,-3.506366611E-1
7.449049680E-1,-3.634648323E-1,3.158173263E-1,-3.463605940E-1
7.469058910E-1,-3.567453027E-1,3.164281845E-1,-3.439171314E-1
7.489068520E-1,-3.530801237E-1,3.194825351E-1,-3.451388776E-1
7.509757750E-1,-3.481931984E-1,3.213151097E-1,-3.445279896E-1
