"t","x","y","z"
1.751434418E1,9.291896820E0,3.098097086E0,-3.471592367E-1
1.751641352E1,9.229647636E0,3.026270866E0,-3.351882473E-2
1.751844848E1,9.184157372E0,2.980781078E0,1.029506698E-1
1.752051760E1,9.097966194E0,2.858676910E0,3.471592367E-1
1.752255264E1,8.997409821E0,2.695871115E0,5.650315881E-1
1.752462156E1,8.925583839E0,2.501940727E0,7.709329724E-1
1.752665625E1,8.906430244E0,2.391807556E0,8.499416113E-1
1.752872541E1,8.872911453E0,2.193088770E0,9.840168953E-1
1.753076033E1,8.870517731E0,1.970427990E0,1.086967587E0
1.753282964E1,8.851364136E0,1.848323703E0,1.139639974E0
1.753486610E1,8.868123055E0,1.582567334E0,1.228225470E0
1.753693494E1,8.916007042E0,1.292868972E0,1.314416766E0
1.753897018E1,8.942343712E0,1.149216771E0,1.343147159E0
1.754104014E1,8.985439301E0,8.499416113E-1,1.395819545E0
1.754307529E1,9.026140213E0,5.315127969E-1,1.429338455E0
1.754514475E1,9.045293808E0,3.830722570E-1,1.441309452E0
1.754717983E1,9.100360870E0,6.703764945E-2,1.477222443E0
1.754924914E1,9.145850182E0,-2.561795712E-1,1.453280449E0
1.755128414E1,9.174580574E0,-6.105214357E-1,1.443703651E0
1.755335391E1,9.181763649E0,-7.829039693E-1,1.429338455E0
1.755538891E1,9.181763649E0,-1.118092179E0,1.407790542E0
1.755745814E1,9.200917244E0,-1.467645645E0,1.371877551E0
1.755949344E1,9.222464561E0,-1.635239720E0,1.371877551E0
1.756156298E1,9.308655739E0,-1.951274395E0,1.343147159E0
1.756359864E1,9.358934402E0,-2.296039343E0,1.304839969E0
1.756566775E1,9.385271072E0,-2.458845139E0,1.273715258E0
1.756770344E1,9.435548782E0,-2.782062292E0,1.228225470E0
1.756977244E1,9.509769440E0,-3.105279684E0,1.185129881E0
1.757180768E1,9.543288231E0,-3.260902643E0,1.161187768E0
1.757387718E1,9.583989143E0,-3.545812607E0,1.118092179E0
1.757591256E1,9.636661530E0,-3.818751812E0,1.067813993E0
1.757798187E1,9.708487511E0,-4.060565948E0,1.029506683E0
1.758001706E1,9.761159897E0,-4.177882195E0,1.000776291E0
1.758208683E1,9.830592155E0,-4.376600742E0,9.600749016E-1
1.758412202E1,9.864110947E0,-4.548983097E0,9.145850539E-1
1.758619118E1,9.864110947E0,-4.639962673E0,8.930372596E-1
1.758822648E1,9.878476143E0,-4.788403511E0,8.930372596E-1
1.759029590E1,9.904812813E0,-4.903325081E0,8.810662031E-1
1.759233098E1,9.895236015E0,-4.946420670E0,8.810662031E-1
1.759439994E1,9.854534149E0,-5.030217648E0,8.762778044E-1
1.759643498E1,9.787496567E0,-5.082890034E0,8.643068075E-1
1.759850456E1,9.722852707E0,-5.106832027E0,8.571242094E-1
1.760098444E1,9.564835548E0,-5.133168221E0,8.667010069E-1
1.760257594E1,9.500192642E0,-5.154716492E0,9.217676520E-1
1.760457571E1,9.423578262E0,-5.152322292E0,9.337386489E-1
1.760664498E1,9.258378029E0,-5.104437828E0,9.672574997E-1
1.760868075E1,9.102754593E0,-5.042188644E0,1.017535686E0
1.761074987E1,9.014169693E0,-4.898536682E0,1.055842996E0
1.761278498E1,8.985439301E0,-4.836287498E0,1.067813993E0
