"t","x","y","z"
5.375605440E-1,-1.386664063E-1,-3.848451003E-2,4.276056774E-3
5.395951980E-1,-1.368338168E-1,-4.886921868E-2,6.108652451E-4
5.416635060E-1,-1.386664063E-1,-5.619960278E-2,-6.108652451E-4
5.437455060E-1,-1.380555481E-1,-7.269296050E-2,1.221730490E-3
5.457034680E-1,-1.350012124E-1,-8.491026610E-2,-4.276056774E-3
5.478258140E-1,-1.356120855E-1,-8.979719132E-2,-3.054326167E-3
5.497313140E-1,-1.368338168E-1,-1.050688252E-1,-1.832595794E-3
5.517307370E-1,-1.356120855E-1,-1.197295859E-1,-4.276056774E-3
5.537991980E-1,-1.374446750E-1,-1.258382350E-1,-6.108652335E-3
5.558340060E-1,-1.356120855E-1,-1.374446750E-1,-9.773843922E-3
5.579031600E-1,-1.380555481E-1,-1.466076523E-1,-1.099557430E-2
5.599371980E-1,-1.368338168E-1,-1.514945775E-1,-1.466076635E-2
5.620068520E-1,-1.380555481E-1,-1.606575549E-1,-1.710422710E-2
5.640885060E-1,-1.380555481E-1,-1.692096740E-1,-1.771509275E-2
5.660941600E-1,-1.398881376E-1,-1.747074574E-1,-2.076941915E-2
5.681736980E-1,-1.398881376E-1,-1.795943826E-1,-2.443460934E-2
5.700797370E-1,-1.398881376E-1,-1.838704348E-1,-2.932153270E-2
5.720794670E-1,-1.374446750E-1,-1.869247705E-1,-2.993239649E-2
5.741486210E-1,-1.337794960E-1,-1.924225539E-1,-3.787364438E-2
5.761837750E-1,-1.313360333E-1,-1.960877478E-1,-3.726277873E-2
5.782526980E-1,-1.264491081E-1,-1.979203373E-1,-4.337143153E-2
5.802868520E-1,-1.258382350E-1,-1.954768747E-1,-4.642575979E-2
5.823717750E-1,-1.227839142E-1,-1.973094791E-1,-4.642575979E-2
5.844396600E-1,-1.136209369E-1,-1.979203373E-1,-5.497787148E-2
5.863967370E-1,-1.154535338E-1,-1.979203373E-1,-5.314527452E-2
5.883978900E-1,-1.038470939E-1,-1.979203373E-1,-5.497787148E-2
5.904664670E-1,-9.651670605E-2,-2.015855312E-1,-6.047565863E-2
5.925006210E-1,-8.979719132E-2,-2.021963894E-1,-5.864306539E-2
5.945695830E-1,-8.552113175E-2,-2.028072625E-1,-5.803219974E-2
5.966036210E-1,-7.635815442E-2,-2.003637999E-1,-6.414084882E-2
5.986725440E-1,-7.208210230E-2,-2.028072625E-1,-6.475171447E-2
6.007070060E-1,-6.536258012E-2,-2.015855312E-1,-6.230825558E-2
6.027758520E-1,-5.864306539E-2,-1.997529417E-1,-6.841690838E-2
6.048580440E-1,-5.131268129E-2,-1.985312104E-1,-6.902777404E-2
