"t","x","y","z"
5.739814450E-1,-1.930334121E-1,9.590584040E-2,-6.108652428E-2
5.753846150E-1,-1.997529417E-1,1.032362282E-1,-6.536258012E-2
5.781089830E-1,-2.028072625E-1,1.069014147E-1,-6.352998316E-2
5.794786150E-1,-2.131919712E-1,1.117883399E-1,-6.414084882E-2
5.822113290E-1,-2.211332172E-1,1.148426682E-1,-6.352998316E-2
5.836462300E-1,-2.260201424E-1,1.197295859E-1,-6.475171447E-2
5.863145990E-1,-2.370157093E-1,1.221730486E-1,-6.108652428E-2
5.877808070E-1,-2.474004179E-1,1.264491081E-1,-6.291911751E-2
5.904644060E-1,-2.541199327E-1,1.301143020E-1,-6.047565863E-2
5.919926150E-1,-2.571742535E-1,1.307251602E-1,-5.864306539E-2
5.945579830E-1,-2.663372457E-1,1.313360333E-1,-5.986479297E-2
5.959138840E-1,-2.809980214E-1,1.313360333E-1,-5.253441259E-2
5.983361920E-1,-2.822197378E-1,1.313360333E-1,-5.681046844E-2
5.999636920E-1,-2.950479090E-1,1.307251602E-1,-5.436700583E-2
6.027372520E-1,-3.042109013E-1,1.288925707E-1,-5.009094998E-2
6.040775760E-1,-3.097086847E-1,1.288925707E-1,-4.642575979E-2
6.068402910E-1,-3.194825351E-1,1.288925707E-1,-4.703662544E-2
6.081833840E-1,-3.274237812E-1,1.264491081E-1,-3.848451003E-2
6.108544610E-1,-3.384193480E-1,1.233947799E-1,-3.420845419E-2
6.124229990E-1,-3.451388776E-1,1.221730486E-1,-3.359758854E-2
6.150702910E-1,-3.561344445E-1,1.191187203E-1,-2.871066704E-2
6.164532300E-1,-3.628539443E-1,1.130100712E-1,-2.565634064E-2
6.189409220E-1,-3.665191531E-1,1.117883399E-1,-2.504547499E-2
6.206630380E-1,-3.762930036E-1,1.038470939E-1,-1.954768784E-2
6.230888070E-1,-3.872885704E-1,9.773843735E-2,-1.649336144E-2
6.248115380E-1,-3.940080702E-1,9.346238524E-2,-1.588249579E-2
6.272362680E-1,-4.062253833E-1,8.552113175E-2,-1.099557430E-2
6.288849220E-1,-4.166100919E-1,7.635815442E-2,-1.221730467E-2
6.315453290E-1,-4.239404798E-1,7.147123665E-2,-1.099557430E-2
6.327904220E-1,-4.318817258E-1,6.169738993E-2,-3.665191587E-3
6.356385220E-1,-4.477642179E-1,5.131268129E-2,-1.221730490E-3
6.371326910E-1,-4.575380683E-1,4.092797264E-2,-2.443460980E-3
6.396776750E-1,-4.624249935E-1,3.726277873E-2,2.443460980E-3
6.409968840E-1,-4.709770977E-1,2.565634064E-2,6.108652335E-3
6.437445220E-1,-4.801400900E-1,1.710422710E-2,7.941247895E-3
6.452223840E-1,-4.825835526E-1,1.038470957E-2,1.038470957E-2
6.478470980E-1,-4.899139404E-1,-1.221730490E-3,1.343903504E-2
6.495859220E-1,-4.954117239E-1,-1.221730467E-2,1.282817032E-2
6.519964060E-1,-4.990769029E-1,-1.649336144E-2,1.588249579E-2
6.533898840E-1,-5.021312237E-1,-2.748893574E-2,1.404990070E-2
6.560509830E-1,-5.039638281E-1,-3.909537569E-2,1.527163107E-2
6.574998450E-1,-5.057964325E-1,-4.337143153E-2,1.832595654E-2
6.601784450E-1,-5.027421117E-1,-5.497787148E-2,1.649336144E-2
6.617499990E-1,-5.051855445E-1,-6.352998316E-2,1.404990070E-2
6.642798680E-1,-5.033529401E-1,-6.841690838E-2,1.588249579E-2
6.656884610E-1,-5.009095073E-1,-7.635815442E-2,1.221730467E-2
6.682689990E-1,-4.954117239E-1,-8.613199741E-2,1.099557430E-2
6.697453840E-1,-4.941899776E-1,-8.979719132E-2,1.221730467E-2
6.725305600E-1,-4.856378734E-1,-9.773843735E-2,8.552113548E-3
6.737242300E-1,-4.746423066E-1,-1.038470939E-1,6.108652335E-3
6.765618450E-1,-4.630358517E-1,-1.081231460E-1,4.886921961E-3
6.781254990E-1,-4.557054639E-1,-1.099557430E-1,1.832595794E-3
6.805283450E-1,-4.459316432E-1,-1.166752651E-1,-1.832595794E-3
6.821052680E-1,-4.276056588E-1,-1.191187203E-1,-4.886921961E-3
6.845747680E-1,-4.214970171E-1,-1.209513173E-1,-7.941247895E-3
6.864198450E-1,-4.031710625E-1,-1.233947799E-1,-1.282817032E-2
6.887123070E-1,-3.848451078E-1,-1.276708394E-1,-2.015855350E-2
6.902134220E-1,-3.756821156E-1,-1.295034289E-1,-2.260201424E-2
6.930532910E-1,-3.597996235E-1,-1.301143020E-1,-2.871066704E-2
6.944309220E-1,-3.426954150E-1,-1.319468915E-1,-3.115412779E-2
6.971065210E-1,-3.341432810E-1,-1.301143020E-1,-3.665191308E-2
6.985633450E-1,-3.164281845E-1,-1.276708394E-1,-4.398229718E-2
7.009574220E-1,-2.999348342E-1,-1.270599663E-1,-5.314527452E-2
7.027650380E-1,-2.816088796E-1,-1.203404516E-1,-6.230825558E-2
7.051034220E-1,-2.742784917E-1,-1.160643995E-1,-6.902777404E-2
7.068516530E-1,-2.571742535E-1,-1.062905490E-1,-7.208210230E-2
7.093123840E-1,-2.437352389E-1,-9.712757170E-2,-8.063421398E-2
7.110384220E-1,-2.364048511E-1,-9.101892263E-2,-8.613199741E-2
7.135752520E-1,-2.211332172E-1,-7.880161703E-2,-9.224065393E-2
7.148438070E-1,-2.083050460E-1,-6.658431143E-2,-1.044579595E-1
7.176676750E-1,-2.015855312E-1,-5.925392732E-2,-1.062905490E-1
7.191405760E-1,-1.875356287E-1,-4.581489414E-2,-1.117883399E-1
7.217060210E-1,-1.753183305E-1,-2.993239649E-2,-1.233947799E-1
7.229991150E-1,-1.704314053E-1,-2.260201424E-2,-1.264491081E-1
7.257732900E-1,-1.594358236E-1,-5.497787148E-3,-1.319468915E-1
7.273579990E-1,-1.472185254E-1,1.160643995E-2,-1.411098689E-1
7.298742900E-1,-1.362229437E-1,2.626720630E-2,-1.429424733E-1
7.314314990E-1,-1.301143020E-1,3.298672289E-2,-1.502728462E-1
7.340225980E-1,-1.227839142E-1,4.703662544E-2,-1.539380401E-1
7.354081150E-1,-1.154535338E-1,5.864306539E-2,-1.563815027E-1
7.380762520E-1,-1.075122803E-1,6.475171447E-2,-1.624901593E-1
7.394644220E-1,-1.001819000E-1,7.330382615E-2,-1.679879427E-1
7.422031750E-1,-8.918632567E-2,8.307767659E-2,-1.734857261E-1
7.437796910E-1,-8.796459436E-2,8.674286306E-2,-1.753183305E-1
7.463040210E-1,-8.063421398E-2,9.407325089E-2,-1.759291887E-1
7.477548070E-1,-7.147123665E-2,9.896016866E-2,-1.808161139E-1
7.503791910E-1,-6.780604273E-2,1.032362282E-1,-1.832595766E-1
7.518239610E-1,-6.108652428E-2,1.081231460E-1,-1.820378453E-1
7.545544830E-1,-5.497787148E-2,1.123992056E-1,-1.832595766E-1
7.558887680E-1,-4.948008433E-2,1.117883399E-1,-1.832595766E-1
7.586466360E-1,-4.337143153E-2,1.160643995E-1,-1.844813079E-1
7.599568840E-1,-3.665191308E-2,1.178969890E-1,-1.838704348E-1
7.624676910E-1,-3.115412779E-2,1.172861308E-1,-1.832595766E-1
7.640644990E-1,-2.748893574E-2,1.191187203E-1,-1.808161139E-1
7.665776910E-1,-2.199114859E-2,1.166752651E-1,-1.783726513E-1
