"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
7.190816530E-1,-9.308655739E0,-6.344634295E-1,-3.208230138E-1
7.215358670E-1,-9.315838814E0,-6.536170840E-1,-3.280056417E-1
7.229411150E-1,-9.320627213E0,-6.536170840E-1,-3.327940404E-1
7.256026750E-1,-9.320627213E0,-6.440402865E-1,-3.375824392E-1
7.273025760E-1,-9.325415611E0,-6.655880809E-1,-3.519476354E-1
7.297038670E-1,-9.337387085E0,-6.560112834E-1,-3.591302633E-1
7.313717300E-1,-9.349357605E0,-6.751648784E-1,-3.782838583E-1
7.338051370E-1,-9.366117477E0,-6.847416759E-1,-3.758896589E-1
7.353433450E-1,-9.390059471E0,-6.727706790E-1,-3.734954596E-1
7.379059440E-1,-9.418789864E0,-6.751648784E-1,-3.902548850E-1
7.394556530E-1,-9.433155060E0,-6.847416759E-1,-3.950432837E-1
7.420329060E-1,-9.457097054E0,-6.895300746E-1,-4.094084799E-1
7.437303070E-1,-9.478644371E0,-6.847416759E-1,-4.165911078E-1
7.461338290E-1,-9.516951561E0,-6.655880809E-1,-4.213795066E-1
7.477088840E-1,-9.560047150E0,-6.560112834E-1,-4.525041282E-1
7.502352900E-1,-9.583989143E0,-6.512228847E-1,-4.572925270E-1
7.517012300E-1,-9.624691010E0,-6.177040339E-1,-4.644751251E-1
7.543365980E-1,-9.698910713E0,-5.865794420E-1,-4.596867263E-1
7.558274220E-1,-9.722852707E0,-5.817909837E-1,-4.596867263E-1
7.584377900E-1,-9.761159897E0,-5.770025849E-1,-4.692635238E-1
7.598956140E-1,-9.806650162E0,-5.650315881E-1,-4.716577232E-1
7.624097680E-1,-9.832986832E0,-5.554547906E-1,-4.740519226E-1
7.640004220E-1,-9.880870819E0,-5.291185975E-1,-4.860229492E-1
7.665096140E-1,-9.919178009E0,-5.075707436E-1,-4.836287498E-1
7.681398840E-1,-9.945513725E0,-4.572925270E-1,-4.979939461E-1
